exp_id,var,em,horizon_start,date,h,mean,actual,lag12,yoy_fc,yoy_act,gap_pp,pass
B11-M-261,CCPI,EM11,2025-06-01,2025-06-01,1,190.2538,194.5,195.6,-2.7333,-0.5624,-2.1709,False
B11-M-261,CCPI,EM11,2025-06-01,2025-07-01,2,190.2578,194.1,194.7,-2.2816,-0.3082,-1.9734,False
B11-M-261,CCPI,EM11,2025-06-01,2025-08-01,3,190.1329,193.3,191.1,-0.5061,1.1512,-1.6573,False
B11-M-261,CCPI,EM11,2025-06-01,2025-09-01,4,189.8448,193.7,190.9,-0.5528,1.4667,-2.0195,False
B11-M-261,CCPI,EM11,2025-06-01,2025-10-01,5,189.638,193.8,189.9,-0.138,2.0537,-2.1917,False
B11-M-261,CCPI,EM11,2025-06-01,2025-11-01,6,189.6408,193.4,189.4,0.1271,2.1119,-1.9848,False
B11-M-261,CCPI,EM11,2025-06-01,2025-12-01,7,189.8387,195.8,191.7,-0.9709,2.1388,-3.1097,False
B11-M-261,CCPI,EM11,2025-06-01,2026-01-01,8,190.0169,197.0,192.6,-1.3412,2.2845,-3.6257,False
B11-M-261,CCPI,EM11,2025-06-01,2026-02-01,9,190.1777,195.3,192.2,-1.0522,1.6129,-2.6651,False
B11-M-261,CCPI,EM11,2025-06-01,2026-03-01,10,189.665,195.8,191.6,-1.0099,2.1921,-3.202,False
B11-M-261,CCPI,EM11,2025-06-01,2026-04-01,11,189.7991,201.6,191.2,-0.7327,5.4393,-6.172,False
B11-M-261,CCPI,EM11,2025-06-01,2026-05-01,12,189.7204,203.4,192.8,-1.5973,5.4979,-7.0952,False
B11-M-262,CCPI,EM11,2025-07-01,2025-07-01,1,191.7232,194.1,194.7,-1.5289,-0.3082,-1.2207,False
B11-M-262,CCPI,EM11,2025-07-01,2025-08-01,2,191.6423,193.3,191.1,0.2838,1.1512,-0.8674,False
B11-M-262,CCPI,EM11,2025-07-01,2025-09-01,3,192.1739,193.7,190.9,0.6673,1.4667,-0.7994,False
B11-M-262,CCPI,EM11,2025-07-01,2025-10-01,4,191.7335,193.8,189.9,0.9655,2.0537,-1.0882,False
B11-M-262,CCPI,EM11,2025-07-01,2025-11-01,5,192.1406,193.4,189.4,1.447,2.1119,-0.665,False
B11-M-262,CCPI,EM11,2025-07-01,2025-12-01,6,192.2543,195.8,191.7,0.2892,2.1388,-1.8496,False
B11-M-262,CCPI,EM11,2025-07-01,2026-01-01,7,192.7131,197.0,192.6,0.0587,2.2845,-2.2258,False
B11-M-262,CCPI,EM11,2025-07-01,2026-02-01,8,192.7085,195.3,192.2,0.2646,1.6129,-1.3483,False
B11-M-262,CCPI,EM11,2025-07-01,2026-03-01,9,193.4979,195.8,191.6,0.9905,2.1921,-1.2015,False
B11-M-262,CCPI,EM11,2025-07-01,2026-04-01,10,192.7123,201.6,191.2,0.7909,5.4393,-4.6484,False
B11-M-262,CCPI,EM11,2025-07-01,2026-05-01,11,193.5186,203.4,192.8,0.3727,5.4979,-5.1252,False
B11-M-262,CCPI,EM11,2025-07-01,2026-06-01,12,193.3629,207.7,194.5,-0.5846,6.7866,-7.3712,False
B11-M-263,CCPI,EM11,2025-08-01,2025-08-01,1,192.1743,193.3,191.1,0.5622,1.1512,-0.589,False
B11-M-263,CCPI,EM11,2025-08-01,2025-09-01,2,192.3641,193.7,190.9,0.767,1.4667,-0.6998,False
B11-M-263,CCPI,EM11,2025-08-01,2025-10-01,3,192.6945,193.8,189.9,1.4716,2.0537,-0.5821,False
B11-M-263,CCPI,EM11,2025-08-01,2025-11-01,4,192.6459,193.4,189.4,1.7138,2.1119,-0.3981,True
B11-M-263,CCPI,EM11,2025-08-01,2025-12-01,5,193.0616,195.8,191.7,0.7103,2.1388,-1.4285,False
B11-M-263,CCPI,EM11,2025-08-01,2026-01-01,6,193.3325,197.0,192.6,0.3803,2.2845,-1.9042,False
B11-M-263,CCPI,EM11,2025-08-01,2026-02-01,7,193.6227,195.3,192.2,0.7402,1.6129,-0.8727,False
B11-M-263,CCPI,EM11,2025-08-01,2026-03-01,8,193.689,195.8,191.6,1.0903,2.1921,-1.1018,False
B11-M-263,CCPI,EM11,2025-08-01,2026-04-01,9,194.406,201.6,191.2,1.6768,5.4393,-3.7626,False
B11-M-263,CCPI,EM11,2025-08-01,2026-05-01,10,194.1352,203.4,192.8,0.6925,5.4979,-4.8054,False
B11-M-263,CCPI,EM11,2025-08-01,2026-06-01,11,195.1238,207.7,194.5,0.3207,6.7866,-6.4659,False
B11-M-263,CCPI,EM11,2025-08-01,2026-07-01,12,195.0619,208.2,194.1,0.4956,7.2643,-6.7687,False
B11-M-264,CCPI,EM11,2025-09-01,2025-09-01,1,193.4772,193.7,190.9,1.35,1.4667,-0.1167,True
B11-M-264,CCPI,EM11,2025-09-01,2025-10-01,2,193.0921,193.8,189.9,1.681,2.0537,-0.3728,True
B11-M-264,CCPI,EM11,2025-09-01,2025-11-01,3,193.6758,193.4,189.4,2.2576,2.1119,0.1456,True
B11-M-264,CCPI,EM11,2025-09-01,2025-12-01,4,193.8816,195.8,191.7,1.138,2.1388,-1.0007,False
B11-M-264,CCPI,EM11,2025-09-01,2026-01-01,5,194.3953,197.0,192.6,0.9321,2.2845,-1.3524,False
B11-M-264,CCPI,EM11,2025-09-01,2026-02-01,6,194.4247,195.3,192.2,1.1575,1.6129,-0.4554,True
B11-M-264,CCPI,EM11,2025-09-01,2026-03-01,7,194.3807,195.8,191.6,1.4513,2.1921,-0.7407,False
B11-M-264,CCPI,EM11,2025-09-01,2026-04-01,8,194.8307,201.6,191.2,1.8989,5.4393,-3.5404,False
B11-M-264,CCPI,EM11,2025-09-01,2026-05-01,9,195.7858,203.4,192.8,1.5486,5.4979,-3.9493,False
B11-M-264,CCPI,EM11,2025-09-01,2026-06-01,10,195.8413,207.7,194.5,0.6896,6.7866,-6.097,False
B11-M-264,CCPI,EM11,2025-09-01,2026-07-01,11,195.8933,208.2,194.1,0.9239,7.2643,-6.3404,False
B11-M-264,CCPI,EM11,2025-09-01,2026-08-01,12,195.9097,208.8,193.3,1.3501,8.0186,-6.6686,False
B11-M-265,CCPI,EM12,2025-04-01,2025-04-01,1,190.9491,191.2,195.2,-2.1777,-2.0492,-0.1285,True
B11-M-265,CCPI,EM12,2025-04-01,2025-05-01,2,191.1603,192.8,194.1,-1.5145,-0.6698,-0.8447,False
B11-M-265,CCPI,EM12,2025-04-01,2025-06-01,3,192.0637,194.5,195.6,-1.8079,-0.5624,-1.2455,False
B11-M-265,CCPI,EM12,2025-04-01,2025-07-01,4,191.4571,194.1,194.7,-1.6656,-0.3082,-1.3574,False
B11-M-265,CCPI,EM12,2025-04-01,2025-08-01,5,191.8918,193.3,191.1,0.4143,1.1512,-0.7369,False
B11-M-265,CCPI,EM12,2025-04-01,2025-09-01,6,192.6535,193.7,190.9,0.9186,1.4667,-0.5482,False
B11-M-265,CCPI,EM12,2025-04-01,2025-10-01,7,192.3932,193.8,189.9,1.3129,2.0537,-0.7408,False
B11-M-265,CCPI,EM12,2025-04-01,2025-11-01,8,192.5966,193.4,189.4,1.6877,2.1119,-0.4242,True
B11-M-265,CCPI,EM12,2025-04-01,2025-12-01,9,192.526,195.8,191.7,0.4309,2.1388,-1.7079,False
B11-M-265,CCPI,EM12,2025-04-01,2026-01-01,10,192.4784,197.0,192.6,-0.0631,2.2845,-2.3476,False
B11-M-265,CCPI,EM12,2025-04-01,2026-02-01,11,192.8029,195.3,192.2,0.3137,1.6129,-1.2992,False
B11-M-265,CCPI,EM12,2025-04-01,2026-03-01,12,192.8742,195.8,191.6,0.665,2.1921,-1.527,False
B11-M-266,CCPI,EM12,2025-05-01,2025-05-01,1,190.8404,192.8,194.1,-1.6793,-0.6698,-1.0096,False
B11-M-266,CCPI,EM12,2025-05-01,2025-06-01,2,191.1587,194.5,195.6,-2.2706,-0.5624,-1.7082,False
B11-M-266,CCPI,EM12,2025-05-01,2025-07-01,3,191.6316,194.1,194.7,-1.576,-0.3082,-1.2678,False
B11-M-266,CCPI,EM12,2025-05-01,2025-08-01,4,192.0813,193.3,191.1,0.5135,1.1512,-0.6377,False
B11-M-266,CCPI,EM12,2025-05-01,2025-09-01,5,191.9476,193.7,190.9,0.5488,1.4667,-0.918,False
B11-M-266,CCPI,EM12,2025-05-01,2025-10-01,6,192.1021,193.8,189.9,1.1596,2.0537,-0.8941,False
B11-M-266,CCPI,EM12,2025-05-01,2025-11-01,7,192.0004,193.4,189.4,1.3729,2.1119,-0.739,False
B11-M-266,CCPI,EM12,2025-05-01,2025-12-01,8,192.0107,195.8,191.7,0.1621,2.1388,-1.9767,False
B11-M-266,CCPI,EM12,2025-05-01,2026-01-01,9,192.2666,197.0,192.6,-0.1731,2.2845,-2.4576,False
B11-M-266,CCPI,EM12,2025-05-01,2026-02-01,10,192.0298,195.3,192.2,-0.0886,1.6129,-1.7015,False
B11-M-266,CCPI,EM12,2025-05-01,2026-03-01,11,191.8056,195.8,191.6,0.1073,2.1921,-2.0847,False
B11-M-266,CCPI,EM12,2025-05-01,2026-04-01,12,191.6051,201.6,191.2,0.2119,5.4393,-5.2274,False
B11-M-267,CCPI,EM12,2025-06-01,2025-06-01,1,191.1131,194.5,195.6,-2.2939,-0.5624,-1.7316,False
B11-M-267,CCPI,EM12,2025-06-01,2025-07-01,2,191.2047,194.1,194.7,-1.7952,-0.3082,-1.487,False
B11-M-267,CCPI,EM12,2025-06-01,2025-08-01,3,191.3223,193.3,191.1,0.1163,1.1512,-1.0349,False
B11-M-267,CCPI,EM12,2025-06-01,2025-09-01,4,191.4836,193.7,190.9,0.3057,1.4667,-1.161,False
B11-M-267,CCPI,EM12,2025-06-01,2025-10-01,5,191.1218,193.8,189.9,0.6434,2.0537,-1.4103,False
B11-M-267,CCPI,EM12,2025-06-01,2025-11-01,6,190.795,193.4,189.4,0.7365,2.1119,-1.3754,False
B11-M-267,CCPI,EM12,2025-06-01,2025-12-01,7,190.52,195.8,191.7,-0.6155,2.1388,-2.7543,False
B11-M-267,CCPI,EM12,2025-06-01,2026-01-01,8,190.3397,197.0,192.6,-1.1736,2.2845,-3.4581,False
B11-M-267,CCPI,EM12,2025-06-01,2026-02-01,9,190.1118,195.3,192.2,-1.0864,1.6129,-2.6994,False
B11-M-267,CCPI,EM12,2025-06-01,2026-03-01,10,189.8679,195.8,191.6,-0.904,2.1921,-3.0961,False
B11-M-267,CCPI,EM12,2025-06-01,2026-04-01,11,190.0193,201.6,191.2,-0.6175,5.4393,-6.0569,False
B11-M-267,CCPI,EM12,2025-06-01,2026-05-01,12,190.0236,203.4,192.8,-1.44,5.4979,-6.938,False
B11-M-268,CCPI,EM12,2025-07-01,2025-07-01,1,194.0106,194.1,194.7,-0.3541,-0.3082,-0.0459,True
B11-M-268,CCPI,EM12,2025-07-01,2025-08-01,2,193.6707,193.3,191.1,1.3452,1.1512,0.194,True
B11-M-268,CCPI,EM12,2025-07-01,2025-09-01,3,194.0394,193.7,190.9,1.6445,1.4667,0.1778,True
B11-M-268,CCPI,EM12,2025-07-01,2025-10-01,4,194.7644,193.8,189.9,2.5616,2.0537,0.5079,False
B11-M-268,CCPI,EM12,2025-07-01,2025-11-01,5,194.5822,193.4,189.4,2.7361,2.1119,0.6242,False
B11-M-268,CCPI,EM12,2025-07-01,2025-12-01,6,194.4934,195.8,191.7,1.4571,2.1388,-0.6816,False
B11-M-268,CCPI,EM12,2025-07-01,2026-01-01,7,194.439,197.0,192.6,0.9548,2.2845,-1.3297,False
B11-M-268,CCPI,EM12,2025-07-01,2026-02-01,8,194.2394,195.3,192.2,1.0611,1.6129,-0.5518,False
B11-M-268,CCPI,EM12,2025-07-01,2026-03-01,9,194.0194,195.8,191.6,1.2627,2.1921,-0.9293,False
B11-M-268,CCPI,EM12,2025-07-01,2026-04-01,10,194.2935,201.6,191.2,1.618,5.4393,-3.8214,False
B11-M-268,CCPI,EM12,2025-07-01,2026-05-01,11,195.1279,203.4,192.8,1.2074,5.4979,-4.2905,False
B11-M-268,CCPI,EM12,2025-07-01,2026-06-01,12,196.2548,207.7,194.5,0.9022,6.7866,-5.8844,False
B11-M-269,CCPI,EM12,2025-08-01,2025-08-01,1,192.8251,193.3,191.1,0.9027,1.1512,-0.2485,True
B11-M-269,CCPI,EM12,2025-08-01,2025-09-01,2,192.8925,193.7,190.9,1.0438,1.4667,-0.423,True
B11-M-269,CCPI,EM12,2025-08-01,2025-10-01,3,192.8633,193.8,189.9,1.5605,2.0537,-0.4933,True
B11-M-269,CCPI,EM12,2025-08-01,2025-11-01,4,192.9657,193.4,189.4,1.8826,2.1119,-0.2293,True
B11-M-269,CCPI,EM12,2025-08-01,2025-12-01,5,193.7526,195.8,191.7,1.0707,2.1388,-1.068,False
B11-M-269,CCPI,EM12,2025-08-01,2026-01-01,6,194.1802,197.0,192.6,0.8204,2.2845,-1.4641,False
B11-M-269,CCPI,EM12,2025-08-01,2026-02-01,7,194.2646,195.3,192.2,1.0742,1.6129,-0.5387,False
B11-M-269,CCPI,EM12,2025-08-01,2026-03-01,8,194.1749,195.8,191.6,1.3439,2.1921,-0.8482,False
B11-M-269,CCPI,EM12,2025-08-01,2026-04-01,9,194.275,201.6,191.2,1.6083,5.4393,-3.8311,False
B11-M-269,CCPI,EM12,2025-08-01,2026-05-01,10,194.6411,203.4,192.8,0.9549,5.4979,-4.543,False
B11-M-269,CCPI,EM12,2025-08-01,2026-06-01,11,195.4118,207.7,194.5,0.4688,6.7866,-6.3179,False
B11-M-269,CCPI,EM12,2025-08-01,2026-07-01,12,195.4073,208.2,194.1,0.6735,7.2643,-6.5908,False
B11-M-270,CCPI,EM12,2025-09-01,2025-09-01,1,194.3954,193.7,190.9,1.831,1.4667,0.3643,True
B11-M-270,CCPI,EM12,2025-09-01,2025-10-01,2,194.5381,193.8,189.9,2.4424,2.0537,0.3887,True
B11-M-270,CCPI,EM12,2025-09-01,2025-11-01,3,194.8253,193.4,189.4,2.8645,2.1119,0.7526,False
B11-M-270,CCPI,EM12,2025-09-01,2025-12-01,4,194.996,195.8,191.7,1.7193,2.1388,-0.4194,True
B11-M-270,CCPI,EM12,2025-09-01,2026-01-01,5,195.8336,197.0,192.6,1.6789,2.2845,-0.6056,False
B11-M-270,CCPI,EM12,2025-09-01,2026-02-01,6,195.8178,195.3,192.2,1.8823,1.6129,0.2694,True
B11-M-270,CCPI,EM12,2025-09-01,2026-03-01,7,196.3465,195.8,191.6,2.4773,2.1921,0.2852,True
B11-M-270,CCPI,EM12,2025-09-01,2026-04-01,8,197.9158,201.6,191.2,3.5124,5.4393,-1.9269,False
B11-M-270,CCPI,EM12,2025-09-01,2026-05-01,9,198.651,203.4,192.8,3.0347,5.4979,-2.4632,False
B11-M-270,CCPI,EM12,2025-09-01,2026-06-01,10,199.3703,207.7,194.5,2.504,6.7866,-4.2826,False
B11-M-270,CCPI,EM12,2025-09-01,2026-07-01,11,199.9746,208.2,194.1,3.0266,7.2643,-4.2377,False
B11-M-270,CCPI,EM12,2025-09-01,2026-08-01,12,199.7493,208.8,193.3,3.3364,8.0186,-4.6822,False
B11-M-271,CCPI,EM13,2025-04-01,2025-04-01,1,190.0064,191.2,195.2,-2.6606,-2.0492,-0.6115,False
B11-M-271,CCPI,EM13,2025-04-01,2025-05-01,2,190.2495,192.8,194.1,-1.9838,-0.6698,-1.314,False
B11-M-271,CCPI,EM13,2025-04-01,2025-06-01,3,190.7318,194.5,195.6,-2.4889,-0.5624,-1.9265,False
B11-M-271,CCPI,EM13,2025-04-01,2025-07-01,4,190.5687,194.1,194.7,-2.1219,-0.3082,-1.8137,False
B11-M-271,CCPI,EM13,2025-04-01,2025-08-01,5,190.8061,193.3,191.1,-0.1538,1.1512,-1.305,False
B11-M-271,CCPI,EM13,2025-04-01,2025-09-01,6,191.2098,193.7,190.9,0.1623,1.4667,-1.3045,False
B11-M-271,CCPI,EM13,2025-04-01,2025-10-01,7,191.1506,193.8,189.9,0.6586,2.0537,-1.3951,False
B11-M-271,CCPI,EM13,2025-04-01,2025-11-01,8,191.2768,193.4,189.4,0.9909,2.1119,-1.121,False
B11-M-271,CCPI,EM13,2025-04-01,2025-12-01,9,191.0243,195.8,191.7,-0.3525,2.1388,-2.4912,False
B11-M-271,CCPI,EM13,2025-04-01,2026-01-01,10,190.856,197.0,192.6,-0.9055,2.2845,-3.19,False
B11-M-271,CCPI,EM13,2025-04-01,2026-02-01,11,190.9717,195.3,192.2,-0.6391,1.6129,-2.252,False
B11-M-271,CCPI,EM13,2025-04-01,2026-03-01,12,190.8354,195.8,191.6,-0.3991,2.1921,-2.5911,False
B11-M-272,CCPI,EM13,2025-05-01,2025-05-01,1,190.3991,192.8,194.1,-1.9067,-0.6698,-1.2369,False
B11-M-272,CCPI,EM13,2025-05-01,2025-06-01,2,190.5885,194.5,195.6,-2.5621,-0.5624,-1.9997,False
B11-M-272,CCPI,EM13,2025-05-01,2025-07-01,3,190.874,194.1,194.7,-1.9651,-0.3082,-1.6569,False
B11-M-272,CCPI,EM13,2025-05-01,2025-08-01,4,191.2722,193.3,191.1,0.0901,1.1512,-1.0611,False
B11-M-272,CCPI,EM13,2025-05-01,2025-09-01,5,191.4173,193.7,190.9,0.271,1.4667,-1.1958,False
B11-M-272,CCPI,EM13,2025-05-01,2025-10-01,6,191.4449,193.8,189.9,0.8135,2.0537,-1.2402,False
B11-M-272,CCPI,EM13,2025-05-01,2025-11-01,7,191.6666,193.4,189.4,1.1967,2.1119,-0.9152,False
B11-M-272,CCPI,EM13,2025-05-01,2025-12-01,8,191.7587,195.8,191.7,0.0306,2.1388,-2.1081,False
B11-M-272,CCPI,EM13,2025-05-01,2026-01-01,9,191.6602,197.0,192.6,-0.4879,2.2845,-2.7725,False
B11-M-272,CCPI,EM13,2025-05-01,2026-02-01,10,191.422,195.3,192.2,-0.4048,1.6129,-2.0177,False
B11-M-272,CCPI,EM13,2025-05-01,2026-03-01,11,191.2308,195.8,191.6,-0.1927,2.1921,-2.3848,False
B11-M-272,CCPI,EM13,2025-05-01,2026-04-01,12,191.3142,201.6,191.2,0.0597,5.4393,-5.3796,False
B11-M-273,CCPI,EM13,2025-06-01,2025-06-01,1,190.8978,194.5,195.6,-2.404,-0.5624,-1.8416,False
B11-M-273,CCPI,EM13,2025-06-01,2025-07-01,2,190.9924,194.1,194.7,-1.9043,-0.3082,-1.5961,False
B11-M-273,CCPI,EM13,2025-06-01,2025-08-01,3,191.1116,193.3,191.1,0.0061,1.1512,-1.1452,False
B11-M-273,CCPI,EM13,2025-06-01,2025-09-01,4,191.2659,193.7,190.9,0.1917,1.4667,-1.2751,False
B11-M-273,CCPI,EM13,2025-06-01,2025-10-01,5,190.8734,193.8,189.9,0.5126,2.0537,-1.5411,False
B11-M-273,CCPI,EM13,2025-06-01,2025-11-01,6,190.524,193.4,189.4,0.5935,2.1119,-1.5185,False
B11-M-273,CCPI,EM13,2025-06-01,2025-12-01,7,190.237,195.8,191.7,-0.7632,2.1388,-2.9019,False
B11-M-273,CCPI,EM13,2025-06-01,2026-01-01,8,190.0479,197.0,192.6,-1.3251,2.2845,-3.6096,False
B11-M-273,CCPI,EM13,2025-06-01,2026-02-01,9,189.8129,195.3,192.2,-1.242,1.6129,-2.8549,False
B11-M-273,CCPI,EM13,2025-06-01,2026-03-01,10,189.5317,195.8,191.6,-1.0795,2.1921,-3.2716,False
B11-M-273,CCPI,EM13,2025-06-01,2026-04-01,11,189.6927,201.6,191.2,-0.7883,5.4393,-6.2277,False
B11-M-273,CCPI,EM13,2025-06-01,2026-05-01,12,189.6862,203.4,192.8,-1.615,5.4979,-7.113,False
B11-M-274,CCPI,EM13,2025-07-01,2025-07-01,1,193.5115,194.1,194.7,-0.6104,-0.3082,-0.3023,True
B11-M-274,CCPI,EM13,2025-07-01,2025-08-01,2,193.479,193.3,191.1,1.2449,1.1512,0.0937,True
B11-M-274,CCPI,EM13,2025-07-01,2025-09-01,3,193.9137,193.7,190.9,1.5787,1.4667,0.1119,True
B11-M-274,CCPI,EM13,2025-07-01,2025-10-01,4,194.728,193.8,189.9,2.5424,2.0537,0.4887,True
B11-M-274,CCPI,EM13,2025-07-01,2025-11-01,5,194.6905,193.4,189.4,2.7933,2.1119,0.6814,False
B11-M-274,CCPI,EM13,2025-07-01,2025-12-01,6,194.5953,195.8,191.7,1.5103,2.1388,-0.6284,False
B11-M-274,CCPI,EM13,2025-07-01,2026-01-01,7,194.6215,197.0,192.6,1.0496,2.2845,-1.2349,False
B11-M-274,CCPI,EM13,2025-07-01,2026-02-01,8,194.5566,195.3,192.2,1.2261,1.6129,-0.3868,True
B11-M-274,CCPI,EM13,2025-07-01,2026-03-01,9,194.4045,195.8,191.6,1.4637,2.1921,-0.7283,False
B11-M-274,CCPI,EM13,2025-07-01,2026-04-01,10,194.6646,201.6,191.2,1.812,5.4393,-3.6273,False
B11-M-274,CCPI,EM13,2025-07-01,2026-05-01,11,195.4627,203.4,192.8,1.3811,5.4979,-4.1168,False
B11-M-274,CCPI,EM13,2025-07-01,2026-06-01,12,196.5619,207.7,194.5,1.0601,6.7866,-5.7265,False
B11-M-275,CCPI,EM13,2025-08-01,2025-08-01,1,191.9688,193.3,191.1,0.4546,1.1512,-0.6966,False
B11-M-275,CCPI,EM13,2025-08-01,2025-09-01,2,192.1006,193.7,190.9,0.6289,1.4667,-0.8378,False
B11-M-275,CCPI,EM13,2025-08-01,2025-10-01,3,192.2063,193.8,189.9,1.2145,2.0537,-0.8393,False
B11-M-275,CCPI,EM13,2025-08-01,2025-11-01,4,192.345,193.4,189.4,1.5549,2.1119,-0.557,False
B11-M-275,CCPI,EM13,2025-08-01,2025-12-01,5,193.1062,195.8,191.7,0.7335,2.1388,-1.4052,False
B11-M-275,CCPI,EM13,2025-08-01,2026-01-01,6,193.6061,197.0,192.6,0.5224,2.2845,-1.7621,False
B11-M-275,CCPI,EM13,2025-08-01,2026-02-01,7,193.7813,195.3,192.2,0.8228,1.6129,-0.7902,False
B11-M-275,CCPI,EM13,2025-08-01,2026-03-01,8,193.8118,195.8,191.6,1.1544,2.1921,-1.0377,False
B11-M-275,CCPI,EM13,2025-08-01,2026-04-01,9,194.0196,201.6,191.2,1.4747,5.4393,-3.9646,False
B11-M-275,CCPI,EM13,2025-08-01,2026-05-01,10,194.161,203.4,192.8,0.7059,5.4979,-4.792,False
B11-M-275,CCPI,EM13,2025-08-01,2026-06-01,11,195.0916,207.7,194.5,0.3042,6.7866,-6.4825,False
B11-M-275,CCPI,EM13,2025-08-01,2026-07-01,12,195.1232,208.2,194.1,0.5272,7.2643,-6.7371,False
B11-M-276,CCPI,EM13,2025-09-01,2025-09-01,1,195.0342,193.7,190.9,2.1656,1.4667,0.6989,False
B11-M-276,CCPI,EM13,2025-09-01,2025-10-01,2,195.5849,193.8,189.9,2.9936,2.0537,0.9399,False
B11-M-276,CCPI,EM13,2025-09-01,2025-11-01,3,194.9366,193.4,189.4,2.9232,2.1119,0.8113,False
B11-M-276,CCPI,EM13,2025-09-01,2025-12-01,4,195.1929,195.8,191.7,1.8221,2.1388,-0.3167,True
B11-M-276,CCPI,EM13,2025-09-01,2026-01-01,5,196.719,197.0,192.6,2.1386,2.2845,-0.1459,True
B11-M-276,CCPI,EM13,2025-09-01,2026-02-01,6,196.9416,195.3,192.2,2.467,1.6129,0.8541,False
B11-M-276,CCPI,EM13,2025-09-01,2026-03-01,7,198.8224,195.8,191.6,3.7695,2.1921,1.5775,False
B11-M-276,CCPI,EM13,2025-09-01,2026-04-01,8,202.8303,201.6,191.2,6.0828,5.4393,0.6434,False
B11-M-276,CCPI,EM13,2025-09-01,2026-05-01,9,203.1683,203.4,192.8,5.3778,5.4979,-0.1202,True
B11-M-276,CCPI,EM13,2025-09-01,2026-06-01,10,201.7644,207.7,194.5,3.7349,6.7866,-3.0517,False
B11-M-276,CCPI,EM13,2025-09-01,2026-07-01,11,203.6535,208.2,194.1,4.922,7.2643,-2.3423,False
B11-M-276,CCPI,EM13,2025-09-01,2026-08-01,12,204.1802,208.8,193.3,5.6287,8.0186,-2.3899,False
B11-M-277,CCPI,EM14,2025-04-01,2025-04-01,1,188.5613,191.2,195.2,-3.401,-2.0492,-1.3518,False
B11-M-277,CCPI,EM14,2025-04-01,2025-05-01,2,188.9878,192.8,194.1,-2.6338,-0.6698,-1.964,False
B11-M-277,CCPI,EM14,2025-04-01,2025-06-01,3,189.8817,194.5,195.6,-2.9235,-0.5624,-2.3611,False
B11-M-277,CCPI,EM14,2025-04-01,2025-07-01,4,189.3789,194.1,194.7,-2.733,-0.3082,-2.4248,False
B11-M-277,CCPI,EM14,2025-04-01,2025-08-01,5,189.875,193.3,191.1,-0.641,1.1512,-1.7923,False
B11-M-277,CCPI,EM14,2025-04-01,2025-09-01,6,190.6529,193.7,190.9,-0.1294,1.4667,-1.5962,False
B11-M-277,CCPI,EM14,2025-04-01,2025-10-01,7,190.5094,193.8,189.9,0.3209,2.0537,-1.7328,False
B11-M-277,CCPI,EM14,2025-04-01,2025-11-01,8,190.7679,193.4,189.4,0.7222,2.1119,-1.3897,False
B11-M-277,CCPI,EM14,2025-04-01,2025-12-01,9,190.4558,195.8,191.7,-0.649,2.1388,-2.7878,False
B11-M-277,CCPI,EM14,2025-04-01,2026-01-01,10,190.1219,197.0,192.6,-1.2866,2.2845,-3.5712,False
B11-M-277,CCPI,EM14,2025-04-01,2026-02-01,11,190.4367,195.3,192.2,-0.9174,1.6129,-2.5303,False
B11-M-277,CCPI,EM14,2025-04-01,2026-03-01,12,190.6784,195.8,191.6,-0.481,2.1921,-2.673,False
