var,em,origin,h,band,hit,d_act,d_fc,flat_act,flat_fc
FCPI,EM4,2025-01-01,7,band1pp,False,-1.9444,-0.4688,False,True
FCPI,EM4,2025-01-01,8,band1pp,False,0.6511,1.8069,True,False
FCPI,EM4,2025-01-01,9,band1pp,True,0.9442,0.655,True,True
FCPI,EM4,2025-01-01,10,band1pp,True,0.2776,0.3767,True,True
FCPI,EM4,2025-01-01,11,band1pp,True,-0.5425,-0.3875,True,True
FCPI,EM4,2025-01-01,12,band1pp,False,0.8937,-2.2824,True,False
FCPI,EM4,2025-01-01,1,noband,True,-1.5428,-3.8571,False,False
FCPI,EM4,2025-01-01,2,noband,True,1.3892,1.0029,False,False
FCPI,EM4,2025-01-01,3,noband,True,1.8953,1.7758,False,False
FCPI,EM4,2025-01-01,4,noband,True,2.1313,1.3901,False,False
FCPI,EM4,2025-01-01,5,noband,True,2.9521,1.7746,False,False
FCPI,EM4,2025-01-01,6,noband,True,-1.6846,-1.9592,False,False
FCPI,EM4,2025-01-01,7,noband,True,-1.9444,-0.4688,False,False
FCPI,EM4,2025-01-01,8,noband,True,0.6511,1.8069,False,False
FCPI,EM4,2025-01-01,9,noband,True,0.9442,0.655,False,False
FCPI,EM4,2025-01-01,10,noband,True,0.2776,0.3767,False,False
FCPI,EM4,2025-01-01,11,noband,True,-0.5425,-0.3875,False,False
FCPI,EM4,2025-01-01,12,noband,False,0.8937,-2.2824,False,False
FCPI,EM4,2025-02-01,1,band1pp,False,1.3892,-2.1726,False,False
FCPI,EM4,2025-02-01,2,band1pp,True,1.8953,1.932,False,False
FCPI,EM4,2025-02-01,3,band1pp,True,2.1313,1.1669,False,False
FCPI,EM4,2025-02-01,4,band1pp,True,2.9521,1.827,False,False
FCPI,EM4,2025-02-01,5,band1pp,True,-1.6846,-1.9681,False,False
FCPI,EM4,2025-02-01,6,band1pp,False,-1.9444,-0.0501,False,True
FCPI,EM4,2025-02-01,7,band1pp,False,0.6511,1.83,True,False
FCPI,EM4,2025-02-01,8,band1pp,True,0.9442,0.8369,True,True
FCPI,EM4,2025-02-01,9,band1pp,True,0.2776,0.062,True,True
FCPI,EM4,2025-02-01,10,band1pp,True,-0.5425,-0.2539,True,True
FCPI,EM4,2025-02-01,11,band1pp,False,0.8937,-2.5196,True,False
FCPI,EM4,2025-02-01,12,band1pp,False,-1.0608,-0.8042,False,True
FCPI,EM4,2025-02-01,1,noband,False,1.3892,-2.1726,False,False
FCPI,EM4,2025-02-01,2,noband,True,1.8953,1.932,False,False
FCPI,EM4,2025-02-01,3,noband,True,2.1313,1.1669,False,False
FCPI,EM4,2025-02-01,4,noband,True,2.9521,1.827,False,False
FCPI,EM4,2025-02-01,5,noband,True,-1.6846,-1.9681,False,False
FCPI,EM4,2025-02-01,6,noband,True,-1.9444,-0.0501,False,False
FCPI,EM4,2025-02-01,7,noband,True,0.6511,1.83,False,False
FCPI,EM4,2025-02-01,8,noband,True,0.9442,0.8369,False,False
FCPI,EM4,2025-02-01,9,noband,True,0.2776,0.062,False,False
FCPI,EM4,2025-02-01,10,noband,True,-0.5425,-0.2539,False,False
FCPI,EM4,2025-02-01,11,noband,False,0.8937,-2.5196,False,False
FCPI,EM4,2025-02-01,12,noband,True,-1.0608,-0.8042,False,False
FCPI,EM4,2025-03-01,1,band1pp,False,1.8953,0.7156,False,True
FCPI,EM4,2025-03-01,2,band1pp,True,2.1313,1.1021,False,False
FCPI,EM4,2025-03-01,3,band1pp,True,2.9521,2.0546,False,False
FCPI,EM4,2025-03-01,4,band1pp,True,-1.6846,-1.5002,False,False
FCPI,EM4,2025-03-01,5,band1pp,False,-1.9444,0.3539,False,True
FCPI,EM4,2025-03-01,6,band1pp,False,0.6511,2.9425,True,False
FCPI,EM4,2025-03-01,7,band1pp,False,0.9442,1.7299,True,False
FCPI,EM4,2025-03-01,8,band1pp,False,0.2776,1.6702,True,False
FCPI,EM4,2025-03-01,9,band1pp,True,-0.5425,0.8411,True,True
FCPI,EM4,2025-03-01,10,band1pp,False,0.8937,-1.6412,True,False
FCPI,EM4,2025-03-01,11,band1pp,True,-1.0608,-1.3472,False,False
FCPI,EM4,2025-03-01,12,band1pp,False,-2.2876,0.3808,False,True
FCPI,EM4,2025-03-01,1,noband,True,1.8953,0.7156,False,False
FCPI,EM4,2025-03-01,2,noband,True,2.1313,1.1021,False,False
FCPI,EM4,2025-03-01,3,noband,True,2.9521,2.0546,False,False
FCPI,EM4,2025-03-01,4,noband,True,-1.6846,-1.5002,False,False
FCPI,EM4,2025-03-01,5,noband,False,-1.9444,0.3539,False,False
FCPI,EM4,2025-03-01,6,noband,True,0.6511,2.9425,False,False
FCPI,EM4,2025-03-01,7,noband,True,0.9442,1.7299,False,False
FCPI,EM4,2025-03-01,8,noband,True,0.2776,1.6702,False,False
FCPI,EM4,2025-03-01,9,noband,False,-0.5425,0.8411,False,False
FCPI,EM4,2025-03-01,10,noband,False,0.8937,-1.6412,False,False
FCPI,EM4,2025-03-01,11,noband,True,-1.0608,-1.3472,False,False
FCPI,EM4,2025-03-01,12,noband,False,-2.2876,0.3808,False,False
FCPI,EM4,2025-04-01,1,band1pp,True,2.1313,2.007,False,False
FCPI,EM4,2025-04-01,2,band1pp,True,2.9521,1.2734,False,False
FCPI,EM4,2025-04-01,3,band1pp,True,-1.6846,-1.9941,False,False
FCPI,EM4,2025-04-01,4,band1pp,False,-1.9444,0.0805,False,True
FCPI,EM4,2025-04-01,5,band1pp,False,0.6511,2.6126,True,False
FCPI,EM4,2025-04-01,6,band1pp,False,0.9442,1.897,True,False
FCPI,EM4,2025-04-01,7,band1pp,False,0.2776,1.7957,True,False
FCPI,EM4,2025-04-01,8,band1pp,False,-0.5425,1.372,True,False
FCPI,EM4,2025-04-01,9,band1pp,True,0.8937,-0.4938,True,True
FCPI,EM4,2025-04-01,10,band1pp,False,-1.0608,-0.6584,False,True
FCPI,EM4,2025-04-01,11,band1pp,False,-2.2876,0.4211,False,True
FCPI,EM4,2025-04-01,12,band1pp,False,-0.3782,1.0073,True,False
FCPI,EM4,2025-04-01,1,noband,True,2.1313,2.007,False,False
FCPI,EM4,2025-04-01,2,noband,True,2.9521,1.2734,False,False
FCPI,EM4,2025-04-01,3,noband,True,-1.6846,-1.9941,False,False
FCPI,EM4,2025-04-01,4,noband,False,-1.9444,0.0805,False,False
FCPI,EM4,2025-04-01,5,noband,True,0.6511,2.6126,False,False
FCPI,EM4,2025-04-01,6,noband,True,0.9442,1.897,False,False
FCPI,EM4,2025-04-01,7,noband,True,0.2776,1.7957,False,False
FCPI,EM4,2025-04-01,8,noband,False,-0.5425,1.372,False,False
FCPI,EM4,2025-04-01,9,noband,False,0.8937,-0.4938,False,False
FCPI,EM4,2025-04-01,10,noband,True,-1.0608,-0.6584,False,False
FCPI,EM4,2025-04-01,11,noband,False,-2.2876,0.4211,False,False
FCPI,EM4,2025-04-01,12,noband,False,-0.3782,1.0073,False,False
FCPI,EM4,2025-05-01,1,band1pp,True,2.9521,2.5329,False,False
FCPI,EM4,2025-05-01,2,band1pp,False,-1.6846,-0.4928,False,True
FCPI,EM4,2025-05-01,3,band1pp,False,-1.9444,-0.8912,False,True
FCPI,EM4,2025-05-01,4,band1pp,True,0.6511,0.6877,True,True
FCPI,EM4,2025-05-01,5,band1pp,True,0.9442,0.9147,True,True
FCPI,EM4,2025-05-01,6,band1pp,True,0.2776,0.9138,True,True
FCPI,EM4,2025-05-01,7,band1pp,True,-0.5425,0.8353,True,True
FCPI,EM4,2025-05-01,8,band1pp,False,0.8937,-1.2512,True,False
FCPI,EM4,2025-05-01,9,band1pp,False,-1.0608,-0.9574,False,True
FCPI,EM4,2025-05-01,10,band1pp,True,-2.2876,-1.4719,False,False
FCPI,EM4,2025-05-01,11,band1pp,True,-0.3782,-0.8221,True,True
FCPI,EM4,2025-05-01,12,band1pp,True,0.3736,-0.4033,True,True
FCPI,EM4,2025-05-01,1,noband,True,2.9521,2.5329,False,False
FCPI,EM4,2025-05-01,2,noband,True,-1.6846,-0.4928,False,False
FCPI,EM4,2025-05-01,3,noband,True,-1.9444,-0.8912,False,False
FCPI,EM4,2025-05-01,4,noband,True,0.6511,0.6877,False,False
FCPI,EM4,2025-05-01,5,noband,True,0.9442,0.9147,False,False
FCPI,EM4,2025-05-01,6,noband,True,0.2776,0.9138,False,False
FCPI,EM4,2025-05-01,7,noband,False,-0.5425,0.8353,False,False
FCPI,EM4,2025-05-01,8,noband,False,0.8937,-1.2512,False,False
FCPI,EM4,2025-05-01,9,noband,True,-1.0608,-0.9574,False,False
FCPI,EM4,2025-05-01,10,noband,True,-2.2876,-1.4719,False,False
FCPI,EM4,2025-05-01,11,noband,True,-0.3782,-0.8221,False,False
FCPI,EM4,2025-05-01,12,noband,False,0.3736,-0.4033,False,False
FCPI,EM4,2025-06-01,1,band1pp,False,-1.6846,0.5153,False,True
FCPI,EM4,2025-06-01,2,band1pp,False,-1.9444,-0.8997,False,True
FCPI,EM4,2025-06-01,3,band1pp,True,0.6511,0.2138,True,True
FCPI,EM4,2025-06-01,4,band1pp,True,0.9442,0.3293,True,True
FCPI,EM4,2025-06-01,5,band1pp,True,0.2776,0.9578,True,True
FCPI,EM4,2025-06-01,6,band1pp,False,-0.5425,1.9052,True,False
FCPI,EM4,2025-06-01,7,band1pp,True,0.8937,-0.7733,True,True
FCPI,EM4,2025-06-01,8,band1pp,False,-1.0608,-0.6831,False,True
FCPI,EM4,2025-06-01,9,band1pp,True,-2.2876,-1.8974,False,False
FCPI,EM4,2025-06-01,10,band1pp,False,-0.3782,-1.6372,True,False
FCPI,EM4,2025-06-01,11,band1pp,True,0.3736,0.3674,True,True
FCPI,EM4,2025-06-01,12,band1pp,True,0.4445,0.0743,True,True
FCPI,EM4,2025-06-01,1,noband,False,-1.6846,0.5153,False,False
FCPI,EM4,2025-06-01,2,noband,True,-1.9444,-0.8997,False,False
FCPI,EM4,2025-06-01,3,noband,True,0.6511,0.2138,False,False
FCPI,EM4,2025-06-01,4,noband,True,0.9442,0.3293,False,False
FCPI,EM4,2025-06-01,5,noband,True,0.2776,0.9578,False,False
FCPI,EM4,2025-06-01,6,noband,False,-0.5425,1.9052,False,False
FCPI,EM4,2025-06-01,7,noband,False,0.8937,-0.7733,False,False
FCPI,EM4,2025-06-01,8,noband,True,-1.0608,-0.6831,False,False
FCPI,EM4,2025-06-01,9,noband,True,-2.2876,-1.8974,False,False
FCPI,EM4,2025-06-01,10,noband,True,-0.3782,-1.6372,False,False
FCPI,EM4,2025-06-01,11,noband,True,0.3736,0.3674,False,False
FCPI,EM4,2025-06-01,12,noband,True,0.4445,0.0743,False,False
FCPI,EM4,2025-07-01,1,band1pp,True,-1.9444,-1.3056,False,False
FCPI,EM4,2025-07-01,2,band1pp,False,0.6511,1.4166,True,False
FCPI,EM4,2025-07-01,3,band1pp,True,0.9442,0.6628,True,True
FCPI,EM4,2025-07-01,4,band1pp,True,0.2776,0.4243,True,True
FCPI,EM4,2025-07-01,5,band1pp,True,-0.5425,0.6167,True,True
FCPI,EM4,2025-07-01,6,band1pp,False,0.8937,-1.5396,True,False
FCPI,EM4,2025-07-01,7,band1pp,True,-1.0608,-1.0807,False,False
FCPI,EM4,2025-07-01,8,band1pp,False,-2.2876,-0.6335,False,True
FCPI,EM4,2025-07-01,9,band1pp,True,-0.3782,-0.313,True,True
FCPI,EM4,2025-07-01,10,band1pp,True,0.3736,-0.7006,True,True
FCPI,EM4,2025-07-01,11,band1pp,True,0.4445,-0.305,True,True
FCPI,EM4,2025-07-01,12,band1pp,False,1.7611,0.2965,False,True
FCPI,EM4,2025-07-01,1,noband,True,-1.9444,-1.3056,False,False
FCPI,EM4,2025-07-01,2,noband,True,0.6511,1.4166,False,False
FCPI,EM4,2025-07-01,3,noband,True,0.9442,0.6628,False,False
FCPI,EM4,2025-07-01,4,noband,True,0.2776,0.4243,False,False
FCPI,EM4,2025-07-01,5,noband,False,-0.5425,0.6167,False,False
FCPI,EM4,2025-07-01,6,noband,False,0.8937,-1.5396,False,False
FCPI,EM4,2025-07-01,7,noband,True,-1.0608,-1.0807,False,False
FCPI,EM4,2025-07-01,8,noband,True,-2.2876,-0.6335,False,False
FCPI,EM4,2025-07-01,9,noband,True,-0.3782,-0.313,False,False
FCPI,EM4,2025-07-01,10,noband,False,0.3736,-0.7006,False,False
FCPI,EM4,2025-07-01,11,noband,False,0.4445,-0.305,False,False
FCPI,EM4,2025-07-01,12,noband,True,1.7611,0.2965,False,False
FCPI,EM4,2025-08-01,1,band1pp,False,0.6511,1.3332,True,False
FCPI,EM4,2025-08-01,2,band1pp,True,0.9442,0.6208,True,True
FCPI,EM4,2025-08-01,3,band1pp,True,0.2776,0.6514,True,True
FCPI,EM4,2025-08-01,4,band1pp,True,-0.5425,0.1061,True,True
FCPI,EM4,2025-08-01,5,band1pp,False,0.8937,-1.9493,True,False
FCPI,EM4,2025-08-01,6,band1pp,False,-1.0608,-0.996,False,True
FCPI,EM4,2025-08-01,7,band1pp,True,-2.2876,-1.0661,False,False
FCPI,EM4,2025-08-01,8,band1pp,True,-0.3782,-0.0934,True,True
FCPI,EM4,2025-08-01,9,band1pp,True,0.3736,0.0675,True,True
FCPI,EM4,2025-08-01,10,band1pp,True,0.4445,-0.4096,True,True
FCPI,EM4,2025-08-01,11,band1pp,False,1.7611,0.0092,False,True
FCPI,EM4,2025-08-01,12,band1pp,True,1.5923,1.2681,False,False
FCPI,EM4,2025-08-01,1,noband,True,0.6511,1.3332,False,False
FCPI,EM4,2025-08-01,2,noband,True,0.9442,0.6208,False,False
FCPI,EM4,2025-08-01,3,noband,True,0.2776,0.6514,False,False
FCPI,EM4,2025-08-01,4,noband,False,-0.5425,0.1061,False,False
FCPI,EM4,2025-08-01,5,noband,False,0.8937,-1.9493,False,False
FCPI,EM4,2025-08-01,6,noband,True,-1.0608,-0.996,False,False
FCPI,EM4,2025-08-01,7,noband,True,-2.2876,-1.0661,False,False
FCPI,EM4,2025-08-01,8,noband,True,-0.3782,-0.0934,False,False
FCPI,EM4,2025-08-01,9,noband,True,0.3736,0.0675,False,False
FCPI,EM4,2025-08-01,10,noband,False,0.4445,-0.4096,False,False
FCPI,EM4,2025-08-01,11,noband,True,1.7611,0.0092,False,False
FCPI,EM4,2025-08-01,12,noband,True,1.5923,1.2681,False,False
FCPI,EM4,2025-09-01,1,band1pp,True,0.9442,0.8272,True,True
FCPI,EM4,2025-09-01,2,band1pp,True,0.2776,0.676,True,True
FCPI,EM4,2025-09-01,3,band1pp,True,-0.5425,-0.0092,True,True
FCPI,EM4,2025-09-01,4,band1pp,False,0.8937,-1.9628,True,False
FCPI,EM4,2025-09-01,5,band1pp,False,-1.0608,-0.544,False,True
FCPI,EM4,2025-09-01,6,band1pp,False,-2.2876,0.1608,False,True
FCPI,EM4,2025-09-01,7,band1pp,True,-0.3782,0.5815,True,True
FCPI,EM4,2025-09-01,8,band1pp,True,0.3736,-0.2515,True,True
FCPI,EM4,2025-09-01,9,band1pp,True,0.4445,-0.6957,True,True
FCPI,EM4,2025-09-01,10,band1pp,False,1.7611,-0.3543,False,True
FCPI,EM4,2025-09-01,11,band1pp,True,1.5923,1.5683,False,False
FCPI,EM4,2025-09-01,12,band1pp,True,1.7105,1.4561,False,False
FCPI,EM4,2025-09-01,1,noband,True,0.9442,0.8272,False,False
FCPI,EM4,2025-09-01,2,noband,True,0.2776,0.676,False,False
FCPI,EM4,2025-09-01,3,noband,True,-0.5425,-0.0092,False,False
FCPI,EM4,2025-09-01,4,noband,False,0.8937,-1.9628,False,False
FCPI,EM4,2025-09-01,5,noband,True,-1.0608,-0.544,False,False
FCPI,EM4,2025-09-01,6,noband,False,-2.2876,0.1608,False,False
FCPI,EM4,2025-09-01,7,noband,False,-0.3782,0.5815,False,False
FCPI,EM4,2025-09-01,8,noband,False,0.3736,-0.2515,False,False
FCPI,EM4,2025-09-01,9,noband,False,0.4445,-0.6957,False,False
FCPI,EM4,2025-09-01,10,noband,False,1.7611,-0.3543,False,False
FCPI,EM4,2025-09-01,11,noband,True,1.5923,1.5683,False,False
FCPI,EM4,2025-09-01,12,noband,True,1.7105,1.4561,False,False
HCPI,EM11,2024-05-01,1,band1pp,False,-1.1378,0.8725,False,True
HCPI,EM11,2024-05-01,2,band1pp,True,0.7855,0.0659,True,True
HCPI,EM11,2024-05-01,3,band1pp,True,0.1154,0.7188,True,True
HCPI,EM11,2024-05-01,4,band1pp,False,-1.3868,-0.0794,False,True
HCPI,EM11,2024-05-01,5,band1pp,True,-1.2862,-1.0022,False,False
HCPI,EM11,2024-05-01,6,band1pp,True,-0.5402,-0.1145,True,True
HCPI,EM11,2024-05-01,7,band1pp,False,-1.0108,-0.9517,False,True
HCPI,EM11,2024-05-01,8,band1pp,False,-0.2639,-1.1641,True,False
HCPI,EM11,2024-05-01,9,band1pp,True,-1.9885,-2.7851,False,False
HCPI,EM11,2024-05-01,10,band1pp,True,0.1305,0.0889,True,True
HCPI,EM11,2024-05-01,11,band1pp,True,1.9647,2.14,False,False
HCPI,EM11,2024-05-01,12,band1pp,False,1.0882,0.9094,False,True
HCPI,EM11,2024-05-01,1,noband,False,-1.1378,0.8725,False,False
HCPI,EM11,2024-05-01,2,noband,True,0.7855,0.0659,False,False
HCPI,EM11,2024-05-01,3,noband,True,0.1154,0.7188,False,False
HCPI,EM11,2024-05-01,4,noband,True,-1.3868,-0.0794,False,False
HCPI,EM11,2024-05-01,5,noband,True,-1.2862,-1.0022,False,False
HCPI,EM11,2024-05-01,6,noband,True,-0.5402,-0.1145,False,False
HCPI,EM11,2024-05-01,7,noband,True,-1.0108,-0.9517,False,False
HCPI,EM11,2024-05-01,8,noband,True,-0.2639,-1.1641,False,False
HCPI,EM11,2024-05-01,9,noband,True,-1.9885,-2.7851,False,False
HCPI,EM11,2024-05-01,10,noband,True,0.1305,0.0889,False,False
HCPI,EM11,2024-05-01,11,noband,True,1.9647,2.14,False,False
HCPI,EM11,2024-05-01,12,noband,True,1.0882,0.9094,False,False
HCPI,EM11,2024-06-01,1,band1pp,False,0.7855,1.0008,True,False
HCPI,EM11,2024-06-01,2,band1pp,True,0.1154,0.8351,True,True
HCPI,EM11,2024-06-01,3,band1pp,False,-1.3868,0.1066,False,True
HCPI,EM11,2024-06-01,4,band1pp,False,-1.2862,-0.609,False,True
HCPI,EM11,2024-06-01,5,band1pp,True,-0.5402,-0.0024,True,True
HCPI,EM11,2024-06-01,6,band1pp,False,-1.0108,-0.9923,False,True
HCPI,EM11,2024-06-01,7,band1pp,True,-0.2639,-0.9761,True,True
HCPI,EM11,2024-06-01,8,band1pp,True,-1.9885,-2.5027,False,False
HCPI,EM11,2024-06-01,9,band1pp,True,0.1305,0.3499,True,True
HCPI,EM11,2024-06-01,10,band1pp,True,1.9647,2.1303,False,False
HCPI,EM11,2024-06-01,11,band1pp,True,1.0882,1.2384,False,False
HCPI,EM11,2024-06-01,12,band1pp,True,1.3982,1.3508,False,False
HCPI,EM11,2024-06-01,1,noband,True,0.7855,1.0008,False,False
HCPI,EM11,2024-06-01,2,noband,True,0.1154,0.8351,False,False
HCPI,EM11,2024-06-01,3,noband,False,-1.3868,0.1066,False,False
HCPI,EM11,2024-06-01,4,noband,True,-1.2862,-0.609,False,False
HCPI,EM11,2024-06-01,5,noband,True,-0.5402,-0.0024,False,False
HCPI,EM11,2024-06-01,6,noband,True,-1.0108,-0.9923,False,False
HCPI,EM11,2024-06-01,7,noband,True,-0.2639,-0.9761,False,False
HCPI,EM11,2024-06-01,8,noband,True,-1.9885,-2.5027,False,False
HCPI,EM11,2024-06-01,9,noband,True,0.1305,0.3499,False,False
HCPI,EM11,2024-06-01,10,noband,True,1.9647,2.1303,False,False
HCPI,EM11,2024-06-01,11,noband,True,1.0882,1.2384,False,False
HCPI,EM11,2024-06-01,12,noband,True,1.3982,1.3508,False,False
HCPI,EM11,2024-07-01,1,band1pp,False,0.1154,1.1997,True,False
HCPI,EM11,2024-07-01,2,band1pp,False,-1.3868,0.0155,False,True
HCPI,EM11,2024-07-01,3,band1pp,False,-1.2862,-0.6553,False,True
HCPI,EM11,2024-07-01,4,band1pp,True,-0.5402,0.1181,True,True
HCPI,EM11,2024-07-01,5,band1pp,False,-1.0108,-0.9745,False,True
HCPI,EM11,2024-07-01,6,band1pp,False,-0.2639,-1.1331,True,False
HCPI,EM11,2024-07-01,7,band1pp,True,-1.9885,-2.6016,False,False
HCPI,EM11,2024-07-01,8,band1pp,True,0.1305,0.2875,True,True
HCPI,EM11,2024-07-01,9,band1pp,True,1.9647,2.1434,False,False
HCPI,EM11,2024-07-01,10,band1pp,True,1.0882,1.1743,False,False
HCPI,EM11,2024-07-01,11,band1pp,True,1.3982,1.4133,False,False
HCPI,EM11,2024-07-01,12,band1pp,True,-0.2934,-0.3842,True,True
HCPI,EM11,2024-07-01,1,noband,True,0.1154,1.1997,False,False
HCPI,EM11,2024-07-01,2,noband,False,-1.3868,0.0155,False,False
HCPI,EM11,2024-07-01,3,noband,True,-1.2862,-0.6553,False,False
HCPI,EM11,2024-07-01,4,noband,False,-0.5402,0.1181,False,False
HCPI,EM11,2024-07-01,5,noband,True,-1.0108,-0.9745,False,False
HCPI,EM11,2024-07-01,6,noband,True,-0.2639,-1.1331,False,False
HCPI,EM11,2024-07-01,7,noband,True,-1.9885,-2.6016,False,False
HCPI,EM11,2024-07-01,8,noband,True,0.1305,0.2875,False,False
HCPI,EM11,2024-07-01,9,noband,True,1.9647,2.1434,False,False
HCPI,EM11,2024-07-01,10,noband,True,1.0882,1.1743,False,False
HCPI,EM11,2024-07-01,11,noband,True,1.3982,1.4133,False,False
HCPI,EM11,2024-07-01,12,noband,True,-0.2934,-0.3842,False,False
HCPI,EM11,2024-08-01,1,band1pp,False,-1.3868,0.3179,False,True
HCPI,EM11,2024-08-01,2,band1pp,False,-1.2862,-0.5888,False,True
HCPI,EM11,2024-08-01,3,band1pp,True,-0.5402,0.185,True,True
HCPI,EM11,2024-08-01,4,band1pp,False,-1.0108,-0.8229,False,True
HCPI,EM11,2024-08-01,5,band1pp,False,-0.2639,-1.005,True,False
HCPI,EM11,2024-08-01,6,band1pp,True,-1.9885,-2.5051,False,False
HCPI,EM11,2024-08-01,7,band1pp,True,0.1305,0.2353,True,True
HCPI,EM11,2024-08-01,8,band1pp,True,1.9647,2.1704,False,False
HCPI,EM11,2024-08-01,9,band1pp,True,1.0882,1.2781,False,False
HCPI,EM11,2024-08-01,10,band1pp,True,1.3982,1.4898,False,False
HCPI,EM11,2024-08-01,11,band1pp,True,-0.2934,-0.2082,True,True
HCPI,EM11,2024-08-01,12,band1pp,True,0.3883,0.8536,True,True
HCPI,EM11,2024-08-01,1,noband,False,-1.3868,0.3179,False,False
HCPI,EM11,2024-08-01,2,noband,True,-1.2862,-0.5888,False,False
HCPI,EM11,2024-08-01,3,noband,False,-0.5402,0.185,False,False
HCPI,EM11,2024-08-01,4,noband,True,-1.0108,-0.8229,False,False
HCPI,EM11,2024-08-01,5,noband,True,-0.2639,-1.005,False,False
HCPI,EM11,2024-08-01,6,noband,True,-1.9885,-2.5051,False,False
HCPI,EM11,2024-08-01,7,noband,True,0.1305,0.2353,False,False
HCPI,EM11,2024-08-01,8,noband,True,1.9647,2.1704,False,False
HCPI,EM11,2024-08-01,9,noband,True,1.0882,1.2781,False,False
HCPI,EM11,2024-08-01,10,noband,True,1.3982,1.4898,False,False
HCPI,EM11,2024-08-01,11,noband,True,-0.2934,-0.2082,False,False
HCPI,EM11,2024-08-01,12,noband,True,0.3883,0.8536,False,False
HCPI,EM11,2024-09-01,1,band1pp,False,-1.2862,-0.5339,False,True
HCPI,EM11,2024-09-01,2,band1pp,True,-0.5402,0.1324,True,True
HCPI,EM11,2024-09-01,3,band1pp,False,-1.0108,-0.7219,False,True
HCPI,EM11,2024-09-01,4,band1pp,True,-0.2639,-0.9521,True,True
HCPI,EM11,2024-09-01,5,band1pp,True,-1.9885,-2.3957,False,False
HCPI,EM11,2024-09-01,6,band1pp,True,0.1305,0.0206,True,True
HCPI,EM11,2024-09-01,7,band1pp,True,1.9647,1.7519,False,False
HCPI,EM11,2024-09-01,8,band1pp,True,1.0882,1.297,False,False
HCPI,EM11,2024-09-01,9,band1pp,True,1.3982,1.6338,False,False
HCPI,EM11,2024-09-01,10,band1pp,True,-0.2934,0.0142,True,True
HCPI,EM11,2024-09-01,11,band1pp,True,0.3883,0.7178,True,True
HCPI,EM11,2024-09-01,12,band1pp,False,0.8422,1.3393,True,False
HCPI,EM11,2024-09-01,1,noband,True,-1.2862,-0.5339,False,False
HCPI,EM11,2024-09-01,2,noband,False,-0.5402,0.1324,False,False
HCPI,EM11,2024-09-01,3,noband,True,-1.0108,-0.7219,False,False
HCPI,EM11,2024-09-01,4,noband,True,-0.2639,-0.9521,False,False
HCPI,EM11,2024-09-01,5,noband,True,-1.9885,-2.3957,False,False
HCPI,EM11,2024-09-01,6,noband,True,0.1305,0.0206,False,False
HCPI,EM11,2024-09-01,7,noband,True,1.9647,1.7519,False,False
HCPI,EM11,2024-09-01,8,noband,True,1.0882,1.297,False,False
HCPI,EM11,2024-09-01,9,noband,True,1.3982,1.6338,False,False
HCPI,EM11,2024-09-01,10,noband,False,-0.2934,0.0142,False,False
HCPI,EM11,2024-09-01,11,noband,True,0.3883,0.7178,False,False
HCPI,EM11,2024-09-01,12,noband,True,0.8422,1.3393,False,False
HCPI,EM11,2024-10-01,1,band1pp,False,-0.5402,1.0739,True,False
HCPI,EM11,2024-10-01,2,band1pp,False,-1.0108,-0.4236,False,True
HCPI,EM11,2024-10-01,3,band1pp,False,-0.2639,-1.4415,True,False
HCPI,EM11,2024-10-01,4,band1pp,True,-1.9885,-2.3369,False,False
HCPI,EM11,2024-10-01,5,band1pp,True,0.1305,0.3536,True,True
HCPI,EM11,2024-10-01,6,band1pp,True,1.9647,2.0466,False,False
HCPI,EM11,2024-10-01,7,band1pp,True,1.0882,1.2887,False,False
HCPI,EM11,2024-10-01,8,band1pp,True,1.3982,1.235,False,False
HCPI,EM11,2024-10-01,9,band1pp,True,-0.2934,-0.6023,True,True
HCPI,EM11,2024-10-01,10,band1pp,True,0.3883,0.6468,True,True
HCPI,EM11,2024-10-01,11,band1pp,False,0.8422,1.1224,True,False
HCPI,EM11,2024-10-01,12,band1pp,True,0.5983,0.6478,True,True
HCPI,EM11,2024-10-01,1,noband,False,-0.5402,1.0739,False,False
HCPI,EM11,2024-10-01,2,noband,True,-1.0108,-0.4236,False,False
HCPI,EM11,2024-10-01,3,noband,True,-0.2639,-1.4415,False,False
HCPI,EM11,2024-10-01,4,noband,True,-1.9885,-2.3369,False,False
HCPI,EM11,2024-10-01,5,noband,True,0.1305,0.3536,False,False
HCPI,EM11,2024-10-01,6,noband,True,1.9647,2.0466,False,False
HCPI,EM11,2024-10-01,7,noband,True,1.0882,1.2887,False,False
HCPI,EM11,2024-10-01,8,noband,True,1.3982,1.235,False,False
HCPI,EM11,2024-10-01,9,noband,True,-0.2934,-0.6023,False,False
HCPI,EM11,2024-10-01,10,noband,True,0.3883,0.6468,False,False
HCPI,EM11,2024-10-01,11,noband,True,0.8422,1.1224,False,False
HCPI,EM11,2024-10-01,12,noband,True,0.5983,0.6478,False,False
HCPI,EM11,2024-11-01,1,band1pp,False,-1.0108,0.3763,False,True
HCPI,EM11,2024-11-01,2,band1pp,False,-0.2639,-1.0545,True,False
HCPI,EM11,2024-11-01,3,band1pp,True,-1.9885,-2.435,False,False
HCPI,EM11,2024-11-01,4,band1pp,True,0.1305,0.4491,True,True
HCPI,EM11,2024-11-01,5,band1pp,True,1.9647,2.2945,False,False
HCPI,EM11,2024-11-01,6,band1pp,False,1.0882,0.523,False,True
