block,exp_id,var,em,horizon_start,date,h,mean,actual,lag12,gap_pp,pass_yoy1,pass_lvl1,rel,pass2
Blk2.1,B21-M-078,CCPI,EM13,2024-05-01,2025-02-01,10,196.3916,192.2,200.6,2.0895,False,False,0.02181,False
Blk2.1,B21-M-078,CCPI,EM13,2024-05-01,2025-03-01,11,196.8868,191.6,196.7,2.6878,False,False,0.02759,False
Blk2.1,B21-M-078,CCPI,EM13,2024-05-01,2025-04-01,12,198.5088,191.2,195.2,3.7443,False,False,0.03823,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2024-06-01,1,195.2271,195.6,192.3,-0.1939,True,True,-0.00191,True
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2024-07-01,2,195.1613,194.7,190.2,0.2425,True,True,0.00237,True
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2024-08-01,3,195.2658,191.1,190.1,2.1914,False,False,0.0218,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2024-09-01,4,195.443,190.9,191.8,2.3686,False,False,0.0238,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2024-10-01,5,195.2889,189.9,191.4,2.8155,False,False,0.02838,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2024-11-01,6,195.2939,189.4,193.4,3.0475,False,False,0.03112,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2024-12-01,7,195.7287,191.7,195.1,2.0649,False,False,0.02102,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2025-01-01,8,196.2247,192.6,200.7,1.806,False,False,0.01882,True
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2025-02-01,9,196.4945,192.2,200.6,2.1408,False,False,0.02234,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2025-03-01,10,196.5347,191.6,196.7,2.5087,False,False,0.02576,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2025-04-01,11,196.8332,191.2,195.2,2.8859,False,False,0.02946,False
Blk2.1,B21-M-079,CCPI,EM13,2024-06-01,2025-05-01,12,197.0676,192.8,194.1,2.1987,False,False,0.02213,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2024-07-01,1,196.2224,194.7,190.2,0.8004,True,True,0.00782,True
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2024-08-01,2,196.3547,191.1,190.1,2.7642,False,False,0.0275,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2024-09-01,3,196.6133,190.9,191.8,2.9788,False,False,0.02993,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2024-10-01,4,196.8862,189.9,191.4,3.6501,False,False,0.03679,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2024-11-01,5,197.0517,189.4,193.4,3.9564,False,False,0.0404,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2024-12-01,6,197.2846,191.7,195.1,2.8624,False,False,0.02913,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2025-01-01,7,197.6837,192.6,200.7,2.533,False,False,0.0264,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2025-02-01,8,198.0279,192.2,200.6,2.9052,False,False,0.03032,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2025-03-01,9,198.2928,191.6,196.7,3.4025,False,False,0.03493,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2025-04-01,10,198.5395,191.2,195.2,3.76,False,False,0.03839,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2025-05-01,11,198.8893,192.8,194.1,3.1372,False,False,0.03158,False
Blk2.1,B21-M-080,CCPI,EM13,2024-07-01,2025-06-01,12,199.1901,194.5,195.6,2.3978,False,False,0.02411,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2024-08-01,1,195.3324,191.1,190.1,2.2264,False,False,0.02215,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2024-09-01,2,195.8977,190.9,191.8,2.6057,False,False,0.02618,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2024-10-01,3,196.4772,189.9,191.4,3.4364,False,False,0.03464,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2024-11-01,4,197.1333,189.4,193.4,3.9986,False,False,0.04083,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2024-12-01,5,197.7625,191.7,195.1,3.1074,False,False,0.03162,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2025-01-01,6,198.5101,192.6,200.7,2.9448,False,False,0.03069,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2025-02-01,7,199.1138,192.2,200.6,3.4466,False,False,0.03597,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2025-03-01,8,199.8062,191.6,196.7,4.1719,False,False,0.04283,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2025-04-01,9,200.5275,191.2,195.2,4.7784,False,False,0.04878,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2025-05-01,10,201.3187,192.8,194.1,4.3888,False,False,0.04418,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2025-06-01,11,202.1877,194.5,195.6,3.9303,False,False,0.03953,False
Blk2.1,B21-M-081,CCPI,EM13,2024-08-01,2025-07-01,12,202.7799,194.1,194.7,4.4581,False,False,0.04472,False
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2024-09-01,1,191.3659,190.9,191.8,0.2429,True,True,0.00244,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2024-10-01,2,191.5082,189.9,191.4,0.8402,True,True,0.00847,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2024-11-01,3,191.9737,189.4,193.4,1.3308,False,False,0.01359,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2024-12-01,4,192.3961,191.7,195.1,0.3568,True,True,0.00363,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-01-01,5,193.0358,192.6,200.7,0.2171,True,True,0.00226,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-02-01,6,193.0466,192.2,200.6,0.422,True,True,0.0044,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-03-01,7,193.0777,191.6,196.7,0.7513,True,True,0.00771,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-04-01,8,193.6346,191.2,195.2,1.2473,False,False,0.01273,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-05-01,9,194.4136,192.8,194.1,0.8313,True,True,0.00837,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-06-01,10,195.542,194.5,195.6,0.5327,True,True,0.00536,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-07-01,11,195.661,194.1,194.7,0.8017,True,True,0.00804,True
Blk2.1,B21-M-082,CCPI,EM13,2024-09-01,2025-08-01,12,195.6685,193.3,191.1,1.2394,False,False,0.01225,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2024-10-01,1,191.8609,189.9,191.4,1.0245,False,False,0.01033,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2024-11-01,2,192.6596,189.4,193.4,1.6854,False,False,0.01721,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2024-12-01,3,192.8686,191.7,195.1,0.599,True,True,0.0061,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-01-01,4,193.3411,192.6,200.7,0.3692,True,True,0.00385,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-02-01,5,193.1579,192.2,200.6,0.4775,True,True,0.00498,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-03-01,6,192.8181,191.6,196.7,0.6193,True,True,0.00636,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-04-01,7,192.8295,191.2,195.2,0.8348,True,True,0.00852,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-05-01,8,193.5997,192.8,194.1,0.412,True,True,0.00415,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-06-01,9,194.3411,194.5,195.6,-0.0812,True,True,-0.00082,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-07-01,10,194.4133,194.1,194.7,0.1609,True,True,0.00161,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-08-01,11,194.2066,193.3,191.1,0.4744,True,True,0.00469,True
Blk2.1,B21-M-083,CCPI,EM13,2024-10-01,2025-09-01,12,194.5718,193.7,190.9,0.4567,True,True,0.0045,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2024-11-01,1,192.8431,189.4,193.4,1.7803,False,False,0.01818,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2024-12-01,2,192.8241,191.7,195.1,0.5762,True,True,0.00586,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-01-01,3,193.2581,192.6,200.7,0.3279,True,True,0.00342,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-02-01,4,193.0113,192.2,200.6,0.4044,True,True,0.00422,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-03-01,5,192.8539,191.6,196.7,0.6375,True,True,0.00654,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-04-01,6,192.7423,191.2,195.2,0.7901,True,True,0.00807,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-05-01,7,193.0194,192.8,194.1,0.113,True,True,0.00114,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-06-01,8,193.3732,194.5,195.6,-0.5761,True,True,-0.00579,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-07-01,9,193.3284,194.1,194.7,-0.3963,True,True,-0.00398,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-08-01,10,193.0019,193.3,191.1,-0.156,True,True,-0.00154,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-09-01,11,192.8988,193.7,190.9,-0.4197,True,True,-0.00414,True
Blk2.1,B21-M-084,CCPI,EM13,2024-11-01,2025-10-01,12,192.7863,193.8,189.9,-0.5338,True,True,-0.00523,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2024-12-01,1,189.8673,191.7,195.1,-0.9394,True,True,-0.00956,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-01-01,2,189.7209,192.6,200.7,-1.4345,False,False,-0.01495,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-02-01,3,189.6856,192.2,200.6,-1.2534,False,False,-0.01308,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-03-01,4,189.6613,191.6,196.7,-0.9856,True,False,-0.01012,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-04-01,5,189.4986,191.2,195.2,-0.8716,True,True,-0.0089,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-05-01,6,189.4745,192.8,194.1,-1.7133,False,False,-0.01725,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-06-01,7,189.6335,194.5,195.6,-2.488,False,False,-0.02502,False
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-07-01,8,189.6679,194.1,194.7,-2.2764,False,False,-0.02283,False
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-08-01,9,189.5941,193.3,191.1,-1.9393,False,False,-0.01917,True
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-09-01,10,189.5592,193.7,190.9,-2.1691,False,False,-0.02138,False
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-10-01,11,189.6023,193.8,189.9,-2.2105,False,False,-0.02166,False
Blk2.1,B21-M-085,CCPI,EM13,2024-12-01,2025-11-01,12,189.5888,193.4,189.4,-2.0122,False,False,-0.01971,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-01-01,1,192.607,192.6,200.7,0.0035,True,True,4e-05,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-02-01,2,192.4719,192.2,200.6,0.1355,True,True,0.00141,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-03-01,3,192.3867,191.6,196.7,0.4,True,True,0.00411,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-04-01,4,192.2925,191.2,195.2,0.5597,True,True,0.00571,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-05-01,5,192.2255,192.8,194.1,-0.296,True,True,-0.00298,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-06-01,6,192.1717,194.5,195.6,-1.1903,False,False,-0.01197,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-07-01,7,192.3207,194.1,194.7,-0.9139,True,True,-0.00917,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-08-01,8,192.3624,193.3,191.1,-0.4906,True,True,-0.00485,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-09-01,9,192.7113,193.7,190.9,-0.5179,True,True,-0.0051,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-10-01,10,192.4756,193.8,189.9,-0.6974,True,True,-0.00683,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-11-01,11,192.4777,193.4,189.4,-0.487,True,True,-0.00477,True
Blk2.1,B21-M-086,CCPI,EM13,2025-01-01,2025-12-01,12,192.5162,195.8,191.7,-1.713,False,False,-0.01677,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-02-01,1,193.1844,192.2,200.6,0.4907,True,True,0.00512,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-03-01,2,193.6092,191.6,196.7,1.0214,False,False,0.01049,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-04-01,3,193.6771,191.2,195.2,1.269,False,False,0.01296,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-05-01,4,193.6432,192.8,194.1,0.4344,True,True,0.00437,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-06-01,5,193.847,194.5,195.6,-0.3338,True,True,-0.00336,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-07-01,6,194.1868,194.1,194.7,0.0446,True,True,0.00045,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-08-01,7,194.4247,193.3,191.1,0.5886,True,True,0.00582,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-09-01,8,194.7645,193.7,190.9,0.5576,True,True,0.0055,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-10-01,9,194.7815,193.8,189.9,0.5169,True,True,0.00506,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-11-01,10,194.8835,193.4,189.4,0.7832,True,True,0.00767,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2025-12-01,11,194.7306,195.8,191.7,-0.5579,True,True,-0.00546,True
Blk2.1,B21-M-087,CCPI,EM13,2025-02-01,2026-01-01,12,194.6796,197.0,192.6,-1.2048,False,False,-0.01178,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-03-01,1,189.9433,191.6,196.7,-0.8422,True,True,-0.00865,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-04-01,2,190.2389,191.2,195.2,-0.4924,True,True,-0.00503,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-05-01,3,190.3629,192.8,194.1,-1.2556,False,False,-0.01264,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-06-01,4,190.5899,194.5,195.6,-1.999,False,False,-0.0201,False
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-07-01,5,190.8359,194.1,194.7,-1.6765,False,False,-0.01682,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-08-01,6,191.0157,193.3,191.1,-1.1953,False,False,-0.01182,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-09-01,7,191.3489,193.7,190.9,-1.2316,False,False,-0.01214,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-10-01,8,191.5403,193.8,189.9,-1.19,False,False,-0.01166,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-11-01,9,191.5397,193.4,189.4,-0.9822,True,True,-0.00962,True
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2025-12-01,10,191.4373,195.8,191.7,-2.2758,False,False,-0.02228,False
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2026-01-01,11,191.6944,197.0,192.6,-2.7547,False,False,-0.02693,False
Blk2.1,B21-M-088,CCPI,EM13,2025-03-01,2026-02-01,12,192.0381,195.3,192.2,-1.6971,False,False,-0.0167,True
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-05-01,1,194.2561,194.1,192.3,0.0812,True,True,0.0008,True
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-06-01,2,194.0936,195.6,192.3,-0.7834,True,True,-0.0077,True
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-07-01,3,194.5968,194.7,190.2,-0.0542,True,True,-0.00053,True
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-08-01,4,194.8897,191.1,190.1,1.9935,False,False,0.01983,True
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-09-01,5,194.8897,190.9,191.8,2.0801,False,False,0.0209,False
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-10-01,6,194.5727,189.9,191.4,2.4413,False,False,0.02461,False
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-11-01,7,195.4019,189.4,193.4,3.1034,False,False,0.03169,False
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2024-12-01,8,196.2348,191.7,195.1,2.3243,False,False,0.02366,False
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2025-01-01,9,196.9174,192.6,200.7,2.1512,False,False,0.02242,False
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2025-02-01,10,196.9122,192.2,200.6,2.349,False,False,0.02452,False
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2025-03-01,11,196.8982,191.6,196.7,2.6935,False,False,0.02765,False
Blk2.1,B21-M-089,CCPI,EM14,2024-05-01,2025-04-01,12,197.4635,191.2,195.2,3.2087,False,False,0.03276,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2024-06-01,1,195.1044,195.6,192.3,-0.2577,True,True,-0.00253,True
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2024-07-01,2,195.0339,194.7,190.2,0.1756,True,True,0.00171,True
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2024-08-01,3,195.1175,191.1,190.1,2.1133,False,False,0.02102,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2024-09-01,4,195.2478,190.9,191.8,2.2668,False,False,0.02278,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2024-10-01,5,195.1119,189.9,191.4,2.723,False,False,0.02745,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2024-11-01,6,195.2358,189.4,193.4,3.0175,False,False,0.03081,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2024-12-01,7,195.8204,191.7,195.1,2.1119,False,False,0.02149,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2025-01-01,8,196.4136,192.6,200.7,1.9002,False,False,0.0198,True
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2025-02-01,9,196.6615,192.2,200.6,2.2241,False,False,0.02321,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2025-03-01,10,196.7499,191.6,196.7,2.6181,False,False,0.02688,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2025-04-01,11,197.0317,191.2,195.2,2.9875,False,False,0.0305,False
Blk2.1,B21-M-090,CCPI,EM14,2024-06-01,2025-05-01,12,197.2923,192.8,194.1,2.3144,False,False,0.0233,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2024-07-01,1,196.284,194.7,190.2,0.8328,True,True,0.00814,True
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2024-08-01,2,196.4877,191.1,190.1,2.8341,False,False,0.02819,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2024-09-01,3,196.8035,190.9,191.8,3.0779,False,False,0.03092,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2024-10-01,4,197.1435,189.9,191.4,3.7845,False,False,0.03814,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2024-11-01,5,197.3617,189.4,193.4,4.1167,False,False,0.04204,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2024-12-01,6,197.6499,191.7,195.1,3.0497,False,False,0.03104,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2025-01-01,7,198.099,192.6,200.7,2.7399,False,False,0.02855,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2025-02-01,8,198.5177,192.2,200.6,3.1494,False,False,0.03287,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2025-03-01,9,198.847,191.6,196.7,3.6843,False,False,0.03782,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2025-04-01,10,199.1442,191.2,195.2,4.0698,False,False,0.04155,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2025-05-01,11,199.531,192.8,194.1,3.4678,False,False,0.03491,False
Blk2.1,B21-M-091,CCPI,EM14,2024-07-01,2025-06-01,12,199.8558,194.5,195.6,2.7381,False,False,0.02754,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2024-08-01,1,195.2554,191.1,190.1,2.1859,False,False,0.02174,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2024-09-01,2,195.7442,190.9,191.8,2.5257,False,False,0.02538,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2024-10-01,3,196.2654,189.9,191.4,3.3257,False,False,0.03352,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2024-11-01,4,196.8622,189.4,193.4,3.8584,False,False,0.0394,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2024-12-01,5,197.4459,191.7,195.1,2.9451,False,False,0.02997,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2025-01-01,6,198.1654,192.6,200.7,2.773,False,False,0.0289,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2025-02-01,7,198.7528,192.2,200.6,3.2666,False,False,0.03409,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2025-03-01,8,199.436,191.6,196.7,3.9837,False,False,0.0409,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2025-04-01,9,200.1274,191.2,195.2,4.5735,False,False,0.04669,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2025-05-01,10,200.8877,192.8,194.1,4.1668,False,False,0.04195,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2025-06-01,11,201.7139,194.5,195.6,3.6881,False,False,0.03709,False
Blk2.1,B21-M-092,CCPI,EM14,2024-08-01,2025-07-01,12,202.2486,194.1,194.7,4.1852,False,False,0.04198,False
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2024-09-01,1,191.3999,190.9,191.8,0.2607,True,True,0.00262,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2024-10-01,2,191.4757,189.9,191.4,0.8233,True,True,0.0083,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2024-11-01,3,192.0683,189.4,193.4,1.3797,False,False,0.01409,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2024-12-01,4,192.5936,191.7,195.1,0.458,True,True,0.00466,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-01-01,5,193.5357,192.6,200.7,0.4662,True,True,0.00486,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-02-01,6,193.3455,192.2,200.6,0.5711,True,True,0.00596,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-03-01,7,193.1761,191.6,196.7,0.8013,True,True,0.00823,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-04-01,8,193.9152,191.2,195.2,1.391,False,False,0.0142,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-05-01,9,195.1028,192.8,194.1,1.1864,False,False,0.01194,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-06-01,10,196.8764,194.5,195.6,1.2149,False,False,0.01222,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-07-01,11,196.9633,194.1,194.7,1.4706,False,False,0.01475,True
Blk2.1,B21-M-093,CCPI,EM14,2024-09-01,2025-08-01,12,196.7846,193.3,191.1,1.8235,False,False,0.01803,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2024-10-01,1,191.6176,189.9,191.4,0.8974,True,True,0.00904,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2024-11-01,2,192.4372,189.4,193.4,1.5704,False,False,0.01604,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2024-12-01,3,192.7508,191.7,195.1,0.5386,True,True,0.00548,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-01-01,4,193.7329,192.6,200.7,0.5645,True,True,0.00588,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-02-01,5,193.1464,192.2,200.6,0.4718,True,True,0.00492,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-03-01,6,192.713,191.6,196.7,0.5659,True,True,0.00581,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-04-01,7,192.9538,191.2,195.2,0.8985,True,True,0.00917,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-05-01,8,194.0419,192.8,194.1,0.6398,True,True,0.00644,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-06-01,9,195.5974,194.5,195.6,0.561,True,True,0.00564,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-07-01,10,195.7253,194.1,194.7,0.8348,True,True,0.00837,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-08-01,11,195.3357,193.3,191.1,1.0653,False,False,0.01053,True
Blk2.1,B21-M-094,CCPI,EM14,2024-10-01,2025-09-01,12,195.7759,193.7,190.9,1.0874,False,False,0.01072,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2024-11-01,1,193.8587,189.4,193.4,2.3054,False,False,0.02354,False
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2024-12-01,2,193.8811,191.7,195.1,1.1179,False,False,0.01138,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2025-01-01,3,194.5179,192.6,200.7,0.9556,True,True,0.00996,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2025-02-01,4,194.18,192.2,200.6,0.987,True,False,0.0103,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2025-03-01,5,193.977,191.6,196.7,1.2085,False,False,0.01241,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2025-04-01,6,193.902,191.2,195.2,1.3842,False,False,0.01413,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2025-05-01,7,194.3106,192.8,194.1,0.7783,True,True,0.00784,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2025-06-01,8,194.8916,194.5,195.6,0.2002,True,True,0.00201,True
Blk2.1,B21-M-095,CCPI,EM14,2024-11-01,2025-07-01,9,194.8343,194.1,194.7,0.3771,True,True,0.00378,True
